nohup: ignoring input
 Simulation of RV_0.001_smallD, simulation tag : 4
 Advancement : 57.3 % done in 1394.75s.
 Advancement : 57.3 % done in 1394.87s.
 Advancement : 57.3 % done in 1395.16s.
 Advancement : 57.3 % done in 1395.41s.
 Advancement : 57.4 % done in 1396.04s.
 Advancement : 57.4 % done in 1396.68s.
 Advancement : 57.4 % done in 1397.73s.
 Advancement : 57.4 % done in 1398.35s.
 Advancement : 57.4 % done in 1398.72s.
 Advancement : 57.5 % done in 1398.95s.
 Advancement : 57.5 % done in 1399.05s.
 Advancement : 57.5 % done in 1399.34s.
 Advancement : 57.5 % done in 1399.51s.
 Advancement : 57.5 % done in 1400.17s.
 Advancement : 57.6 % done in 1400.50s.
 Advancement : 57.6 % done in 1401.75s.
 Advancement : 57.6 % done in 1401.94s.
 Advancement : 57.6 % done in 1402.69s.
 Advancement : 57.6 % done in 1403.84s.
 Advancement : 57.7 % done in 1404.07s.
 Advancement : 57.7 % done in 1404.13s.
 Advancement : 57.7 % done in 1404.37s.
 Advancement : 57.7 % done in 1404.78s.
 Advancement : 57.7 % done in 1405.23s.
 Advancement : 57.8 % done in 1405.30s.
 Advancement : 57.8 % done in 1405.53s.
 Advancement : 57.8 % done in 1406.29s.
 Advancement : 57.8 % done in 1406.79s.
 Advancement : 57.8 % done in 1407.60s.
 Advancement : 57.9 % done in 1407.89s.
 Advancement : 57.9 % done in 1409.09s.
 Advancement : 57.9 % done in 1409.51s.
 Advancement : 57.9 % done in 1409.93s.
 Advancement : 57.9 % done in 1410.93s.
 Advancement : 58.0 % done in 1411.21s.
 Advancement : 58.0 % done in 1411.45s.
 Advancement : 58.0 % done in 1412.00s.
 Advancement : 58.0 % done in 1412.70s.
 Advancement : 58.0 % done in 1413.41s.
 Advancement : 58.1 % done in 1413.95s.
 Advancement : 58.1 % done in 1414.57s.
 Advancement : 58.1 % done in 1414.97s.
 AdAdvancement : 58.2 done in 1415.21s.
 Advancement : 58.1 % done in 1416.30s.
 Advancement : 58.2 % done in 1416.66s.
 Advancement : 58.2 % done in 1416.86s.
 Advancement : 58.2 % done in 1417.22s.
 Advancement : 58.2 % done in 1417.93s.
 Advancement : 58.2 % done in 1418.83s.
 Advancement : 58.3 % done in 1419.75s.
 Advancement : 58.3 % done in 1420.07s.
 Advancement : 58.3 % done in 1420.57s.
 Advancement : 58.3 % done in 1421.02s.
 Advancement : 58.3 % done in 1421.28s.
 Advancement : 58.4 % done in 1421.72s.
 Advancement : 58.4 % done in 1422.01s.
 Advancement : 58.4 % done in 1422.10s.
 Advancement : 58.4 % done in 1422.14s.
 Advancement : 58.4 % done in 1422.76s.
 Advancement : 58.5 % done in 1423.22s.
 Advancement : 58.5 % done in 1423.71s.
 Advancement : 58.5 % done in 1423.89s.
 Advancement : 58.5 % done in 1424.10s.
 Advancement : 58.5 % done in 1424.20s.
 Advancement : 58.6 % done in 1424.42s.
 Advancement : 58.6 % done in 1425.07s.
 Advancement : 58.6 % done in 1425.23s.
 Advancement : 58.6 % done in 1425.85s.
 Advancement : 58.6 % done in 1426.06s.
 Advancement : 58.7 % done in 1426.24s.
 Advancement : 58.7 % done in 1426.75s.
 Advancement : 58.7 % done in 1427.05s.
 Advancement : 58.7 % done in 1427.43s.
 Advancement : 58.7 % done in 1428.52s.
 Advancement : 58.8 % done in 1429.31s.
 Advancement : 58.8 % done in 1429.46s.
 Advancement : 58.8 % done in 1429.76s.
 Advancement : 58.8 % done in 1430.01s.
 Advancement : 58.8 % done in 1430.12s.
 Advancement : 58.9 % done in 1430.28s.
 Advancement : 58.9 % done in 1430.45s.
 Advancement : 58.9 % done in 1430.63s.
 Advancement : 58.9 % done in 1431.33s.
 Advancement : 58.9 % done in 1431.55s.
 Advancement : 59.0 % done in 1432.11s.
 Advancement : 59.0 % done in 1432.30s.
 Advancement : 59.0 % done in 1432.75s.
 Advancement : 59.0 % done in 1433.53s.
 Advancement : 59.0 % done in 1434.39s.
 Advancement : 59.1 % done in 1434.78s.
 Advancement : 59.1 % done in 1435.25s.
 Advancement : 59.1 % done in 1436.09s.
 Advancement : 59.1 % done in 1436.25s.
 Advancement : 59.1 % done in 1436.43s.
 Advancement : 59.2 % done in 1436.55s.
 Advancement : 59.2 % done in 1436.91s.
 Advancement : 59.2 % done in 1438.24s.
 Advancement : 59.2 % done in 1438.45s.
 Advancement : 59.2 % done in 1438.67s.
 Advancement : 59.3 % done in 1438.97s.
 Advancement : 59.3 % done in 1439.49s.
 Advancement : 59.3 % done in 1439.89s.
 Advancement : 59.3 % done in 1440.53s.
 Advancement : 59.3 % done in 1440.85s.
 Advancement : 59.4 % done in 1441.58s.
 Advancement : 59.4 % done in 1441.74s.
 Advancement : 59.4 % done in 1441.94s.
 Advancement : 59.4 % done in 1442.10s.
 Advancement : 59.4 % done in 1442.35s.
 Advancement : 59.5 % done in 1443.28s.
 Advancement : 59.5 % done in 1443.72s.
 Advancement : 59.5 % done in 1444.12s.
 Advancement : 59.5 % done in 1444.45s.
 Advancement : 59.5 % done in 1445.75s.
 Advancement : 59.6 % done in 1445.97s.
 Advancement : 59.6 % done in 1446.36s.
 Advancement : 59.6 % done in 1446.77s.
 Advancement : 59.6 % done in 1446.88s.
 Advancement : 59.6 % done in 1447.20s.
 Advancement : 59.7 % done in 1447.35s.
 Advancement : 59.7 % done in 1447.79s.
 Advancement : 59.7 % done in 1448.01s.
 Advancement : 59.7 % done in 1448.09s.
 Advancement : 59.7 % done in 1448.19s.
 Advancement : 59.8 % done in 1448.59s.
 Advancement : 59.8 % done in 1448.90s.
 Advancement : 59.8 % done in 1449.07s.
 Advancement : 59.8 % done in 1449.26s.
 Advancement : 59.8 % done in 1450.42s.
 Advancement : 59.9 % done in 1450.56s.
 Advancement : 59.9 % done in 1451.16s.
 Advancement : 59.9 % done in 1452.58s.
 Advancement : 59.9 % done in 1453.98s.
 Advancement : 59.9 % done in 1454.54s.
 Advancement : 60.0 % done in 1455.09s.
 Advancement : 60.0 % done in 1455.32s.
 Advancement : 60.0 % done in 1455.45s.
 Advancement : 60.0 % done in 1455.80s.
 Advancement : 60.0 % done in 1456.77s.
 Advancement : 60.1 % done in 1456.95s.
 Advancement : 60.1 % done in 1457.21s.
 Advancement : 60.1 % done in 1458.24s.
 Advancement : 60.1 % done in 1458.51s.
 Advancement : 60.1 % done in 1459.24s.
 Advancement : 60.2 % done in 1459.38s.
 Advancement : 60.2 % done in 1459.59s.
 Advancement : 60.2 % done in 1459.66s.
 Advancement : 60.2 % done in 1459.80s.
 Advancement : 60.2 % done in 1460.07s.
 Advancement : 60.3 % done in 1461.76s.
 Advancement : 60.3 % done in 1461.92s.
 Advancement : 60.3 % done in 1462.03s.
 Advancement : 60.3 % done in 1462.52s.
 Advancement : 60.3 % done in 1463.23s.
 Advancement : 60.4 % done in 1463.73s.
 Advancement : 60.4 % done in 1463.93s.
 Advancement : 60.4 % done in 1464.02s.
 Advancement : 60.4 % done in 1464.33s.
 Advancement : 60.4 % done in 1464.70s.
 Advancement : 60.5 % done in 1464.75s.
 Advancement : 60.5 % done in 1464.88s.
 Advancement : 60.5 % done in 1465.04s.
 Advancement : 60.5 % done in 1465.75s.
 Advancement : 60.5 % done in 1465.90s.
 Advancement : 60.6 % done in 1466.37s.
 Advancement : 60.6 % done in 1466.66s.
 Advancement : 60.6 % done in 1466.80s.
 Advancement : 60.6 % done in 1467.93s.
 Advancement : 60.6 % done in 1468.86s.
 Advancement : 60.7 % done in 1469.36s.
 Advancement : 60.7 % done in 1469.42s.
 Advancement : 60.7 % done in 1469.52s.
 Advancement : 60.7 % done in 1470.06s.
 Advancement : 60.7 % done in 1470.70s.
 Advancement : 60.8 % done in 1472.03s.
 Advancement : 60.8 % done in 1472.30s.
 Advancement : 60.8 % done in 1473.87s.
 Advancement : 60.8 % done in 1474.32s.
 Advancement : 60.8 % done in 1474.61s.
 Advancement : 60.9 % done in 1475.09s.
 Advancement : 60.9 % done in 1475.54s.
 Advancement : 60.9 % done in 1475.63s.
 Advancement : 60.9 % done in 1476.02s.
 Advancement : 60.9 % done in 1476.58s.
 Advancement : 61.0 % done in 1477.89s.
 Advancement : 61.0 % done in 1478.13s.
 Advancement : 61.0 % done in 1478.51s.
 Advancement : 61.0 % done in 1479.76s.
 Advancement : 61.0 % done in 1480.08s.
 Advancement : 61.1 % done in 1481.96s.
 Advancement : 61.1 % done in 1482.36s.
 Advancement : 61.1 % done in 1482.45s.
 Advancement : 61.1 % done in 1483.07s.
 Advancement : 61.1 % done in 1483.36s.
 Advancement : 61.2 % done in 1483.60s.
 Advancement : 61.2 % done in 1483.76s.
 Advancement : 61.2 % done in 1484.16s.
 Advancement : 61.2 % done in 1484.38s.
 Advancement : 61.2 % done in 1485.06s.
 Advancement : 61.3 % done in 1485.84s.
 Advancement : 61.3 % done in 1485.94s.
 Advancement : 61.3 % done in 1486.57s.
 Advancement : 61.3 % done in 1486.94s.
 Advancement : 61.3 % done in 1487.87s.
 Advancement : 61.4 % done in 1487.99s.
 Advancement : 61.4 % done in 1488.13s.
 Advancement : 61.4 % done in 1489.38s.
 Advancement : 61.4 % done in 1490.78s.
 Advancement : 61.4 % done in 1491.80s.
 Advancement : 61.5 % done in 1491.94s.
 Advancement : 61.5 % done in 1492.29s.
 Advancement : 61.5 % done in 1493.29s.
 Advancement : 61.5 % done in 1493.37s.
 Advancement : 61.5 % done in 1494.76s.
 Advancement : 61.6 % done in 1495.18s.
 Advancement : 61.6 % done in 1495.26s.
 Advancement : 61.6 % done in 1495.90s.
 Advancement : 61.6 % done in 1498.26s.
 Advancement : 61.6 % done in 1498.72s.
 Advancement : 61.7 % done in 1498.98s.
 Advancement : 61.7 % done in 1499.03s.
 Advancement : 61.7 % done in 1499.09s.
 Advancement : 61.7 % done in 1499.43s.
 Advancement : 61.7 % done in 1499.53s.
 Advancement : 61.8 % done in 1499.66s.
 Advancement : 61.8 % done in 1500.60s.
 Advancement : 61.8 % done in 1500.81s.
 Advancement : 61.8 % done in 1501.04s.
 Advancement : 61.8 % done in 1501.23s.
 Advancement : 61.9 % done in 1501.54s.
 Advancement : 61.9 % done in 1501.68s.
 Advancement : 61.9 % done in 1502.05s.
 Advancement : 61.9 % done in 1503.43s.
 Advancement : 61.9 % done in 1503.65s.
 Advancement : 62.0 % done in 1504.38s.
 Advancement : 62.0 % done in 1504.57s.
 Advancement : 62.0 % done in 1505.32s.
 Advancement : 62.0 % done in 1505.57s.
 Advancement : 62.0 % done in 1506.19s.
 Advancement : 62.1 % done in 1506.63s.
 Advancement : 62.1 % done in 1507.29s.
 Advancement : 62.1 % done in 1508.39s.
 Advancement : 62.1 % done in 1508.58s.
 Advancement : 62.1 % done in 1508.76s.
 Advancement : 62.2 % done in 1509.02s.
 Advancement : 62.2 % done in 1509.28s.
 Advancement : 62.2 % dodone in 1550.86s.Advancement : 62.2 % done in 1510.26s.
 Advancement : 62.2 % done in 1510.35s.
 Advancement : 62.3 % done in 1511.93s.
 Advancement : 62.3 % done in 1512.01s.
 Advancement : 62.3 % done in 1512.40s.
 Advancement : 62.3 % done in 1513.09s.
 Advancement : 62.3 % done in 1513.92s.
 Advancement : 62.4 % done in 1514.55s.
 Advancement : 62.4 % done in 1514.90s.
 Advancement : 62.4 % done in 1514.99s.
 Advancement : 62.4 % done in 1515.21s.
 Advancement : 62.4 % done in 1515.51s.
 Advancement : 62.5 % done in 1516.43s.
 Advancement : 62.5 % done in 1516.54s.
 Advancement : 62.5 % done in 1517.40s.
 Advancement : 62.5 % done in 1518.15s.
 Advancement : 62.5 % done in 1518.41s.
 Advancement : 62.6 % done in 1518.75s.
 Advancement : 62.6 % done in 1519.28s.
 Advancement : 62.6 % done in 1520.84s.
 Advancement : 62.6 % done in 1521.17s.
 Advancement : 62.6 % done in 1521.92s.
 Advancement : 62.7 % done in 1522.46s.
 Advancement : 62.7 % done in 1522.60s.
 Advancement : 62.7 % done in 1522.69s.
 Advancement : 62.7 % done in 1523.39s.
 Advancement : 62.7 % done in 1523.61s.
 Advancement : 62.8 % done in 1524.41s.
 Advancement : 62.8 % done in 1524.69s.
 Advancement : 62.8 % done in 1525.23s.
 Advancement : 62.8 % done in 1525.35s.
 Advancement : 62.8 % done in 1525.75s.
 Advancement : 62.9 % done in 1526.34s.
 Advancement : 62.9 % done in 1526.70s.
 Advancement : 62.9 % done in 1526.80s.
 Advancement : 62.9 % done in 1527.84s.
 Advancement : 62.9 % done in 1528.40s.
 Advancement : 63.0 % done in 1528.80s.
 Advancement : 63.0 % done in 1529.25s.
 Advancement : 63.0 % done in 1529.93s.
 Advancement : 63.0 % done in 1531.19s.
 Advancement : 63.0 % done in 1531.70s.
 Advancement : 63.1 % done in 1531.87s.
 Advancement : 63.1 % done in 1532.12s.
 Advancement : 63.1 % done in 1532.85s.
 Advancement : 63.1 % done in 1532.97s.
 Advancement : 63.1 % done in 1533.26s.
 Advancement : 63.2 % done in 1534.35s.
 Advancement : 63.2 % done in 1535.27s.
 Advancement : 63.2 % done in 1535.61s.
 Advancement : 63.2 % done in 1535.88s.
 Advancement : 63.2 % done in 1536.66s.
 Advancement : 63.3 % done in 1536.84s.
 Advancement : 63.3 % done in 1538.17s.
 Advancement : 63.3 % done in 1538.25s.
 Advancement : 63.3 % done in 1538.43s.
 Advancement : 63.3 % done in 1540.54s.
 Advancement : 63.4 % done in 1540.69s.
 Advancement : 63.4 % done in 1540.80s.
 Advancement : 63.4 % done in 1541.08s.
 Advancement : 63.4 % done in 1541.24s.
 Advancement : 63.4 % done in 1541.83s.
 Advancement : 63.5 % done in 1542.24s.
 Advancement : 63.5 % done in 1542.75s.
 Advancement : 63.5 % done in 1543.02s.
 Advancement : 63.5 % done in 1543.24s.
 Advancement : 63.5 % done in 1543.46s.
 Advancement : 63.6 % done in 1543.59s.
 Advancement : 63.6 % done in 1544.53s.
 Advancement : 63.6 % done in 1544.68s.
 Advancement : 63.6 % done in 1544.80s.
 Advancement : 63.6 % done in 1545.82s.
 Advancement : 63.7 % done in 1546.27s.
 Advancement : 63.7 % done in 1546.49s.
 Advancement : 63.7 % done in 1546.90s.
 Advancement : 63.7 % done in 1547.37s.
 Advancement : 63.7 % done in 1547.49s.
 Advancement : 63.8 % done in 1547.82s.
 Advancement : 63.8 % done in 1548.26s.
 Advancement : 63.8 % done in 1548.70s.
 Advancement : 63.8 % done in 1549.16s.
 Advancement : 63.8 % done in 1549.88s.
 Advancement : 63.9 % done in 1550.02s.
 Advancement : 63.9 % done in 1550.72s.
 Advancement : 63.9 % done in 1551.15s.
 Advancement : 63.9 % done in 1551.59s.
 Advancement : 63.9 % done in 1551.72s.
 Advancement : 64.0 % done in 1552.07s.
 Advancement : 64.0 % done in 1552.55s.
 Advancement : 64.0 % done in 1552.68s.
 Advancement : 64.0 % done in 1552.93s.
 Advancement : 64.0 % done in 1553.65s.
 Advancement : 64.1 % done in 1553.86s.
 Advancement : 64.1 % done in 1554.21s.
 Advancement : 64.1 % done in 1554.34s.
 Advancement : 64.1 % done in 1554.83s.
 Advancement : 64.1 % done in 1555.14s.
 Advancement : 64.2 % done in 1556.37s.
 Advancement : 64.2 % done in 1557.02s.
 Advancement : 64.2 % done in 1558.11s.
 Advancement : 64.2 % done in 1558.18s.
 Advancement : 64.2 % done in 1558.78s.
 Advancement : 64.3 % done in 1558.97s.
 Advancement : 64.3 % done in 1559.91s.
 Advancement : 64.3 % done in 1560.17s.
 Advancement : 64.3 % done in 1560.37s.
 Advancement : 64.3 % done in 1561.33s.
 Advancement : 64.4 % done in 1561.95s.
 Advancement : 64.4 % done in 1562.04s.
 Advancement : 64.4 % done in 1562.29s.
 Advancement : 64.4 % done in 1563.27s.
 Advancement : 64.4 % done in 1563.81s.
 Advancement : 64.5 % done in 1564.41s.
 Advancement : 64.5 % done in 1564.82s.
 Advancement : 64.5 % done in 1565.25s.
 Advancement : 64.5 % done in 1565.69s.
 Advancement : 64.5 % done in 1565.97s.
 Advancement : 64.6 % done in 1566.28s.
 Advancement : 64.6 % done in 1566.35s.
 Advancement : 64.6 % done in 1566.96s.
 Advancement : 64.6 % done in 1568.44s.
 Advancement : 64.6 % done in 1568.70s.
 Advancement : 64.7 % done in 1568.80s.
 Advancement : 64.7 % done in 1569.01s.
 Advancement : 64.7 % done in 1569.24s.
 Advancement : 64.7 % done in 1569.53s.
 Advancement : 64.7 % done in 1569.56s.
 Advancement : 64.8 % done in 1570.11s.
 Advancement : 64.8 % done in 1570.18s.
 Advancement : 64.8 % done in 1570.64s.
 Advancement : 64.8 % done in 1570.91s.
 Advancement : 64.8 % done in 1571.22s.
 Advancement : 64.9 % done in 1571.74s.
 Advancement : 64.9 % done in 1572.06s.
 Advancement : 64.9 % done in 1572.56s.
 Advancement : 64.9 % done in 1572.87s.
 Advancement : 64.9 % done in 1573.25s.
 Advancement : 65.0 % done in 1573.47s.
 Advancement : 65.0 % done in 1573.80s.
 Advancement : 65.0 % done in 1573.98s.
 Advancement : 65.0 % done in 1574.49s.
 Advancement : 65.0 % done in 1574.79s.
 Advancement : 65.1 % done in 1574.93s.
 Advancement : 65.1 % done in 1575.10s.
 Advancement : 65.1 % done in 1575.17s.
 Advancement : 65.1 % done in 1575.66s.
 Advancement : 65.1 % done in 1575.74s.
 Advancement : 65.2 % done in 1576.68s.
 Advancement : 65.2 % done in 1577.10s.
 Advancement : 65.2 % done in 1577.97s.
 Advancement : 65.2 % done in 1578.70s.
 Advancement : 65.2 % done in 1579.99s.
 Advancement : 65.3 % done in 1580.29s.
 Advancement : 65.3 % done in 1580.56s.
 Advancement : 65.3 % done in 1581.23s.
 Advancement : 65.3 % done in 1581.45s.
 Advancement : 65.3 % done in 1581.73s.
 Advancement : 65.4 % done in 1582.05s.
 Advancement : 65.4 % done in 1583.22s.
 Advancement : 65.4 % done in 1584.14s.
 Advancement : 65.4 % done in 1584.58s.
 Advancement : 65.4 % done in 1584.61s.
 Advancement : 65.5 % done in 1585.14s.
 Advancement : 65.5 % done in 1585.99s.
 Advancement : 65.5 % done in 1586.18s.
 Advancement : 65.5 % done in 1586.44s.
 Advancement : 65.5 % done in 1586.77s.
 Advancement : 65.6 % done in 1586.84s.
 Advancement : 65.6 % done in 1587.20s.
 Advancement : 65.6 % done in 1588.16s.
 Advancement : 65.6 % done in 1589.60s.
 Advancement : 65.6 % done in 1590.23s.
 Advancement : 65.7 % done in 1590.45s.
 Advancement : 65.7 % done in 1591.06s.
 Advancement : 65.7 % done in 1592.30s.
 Advancement : 65.7 % done in 1592.70s.
 Advancement : 65.7 % done in 1592.82s.
 Advancement : 65.8 % done in 1593.04s.
 Advancement : 65.8 % done in 1593.24s.
 Advancement : 65.8 % done in 1593.38s.
 Advancement : 65.8 % done in 1593.64s.
 Advancement : 65.8 % done in 1594.13s.
 Advancement : 65.9 % done in 1594.36s.
 Advancement : 65.9 % done in 1594.70s.
 Advancement : 65.9 % done in 1595.04s.
 Advancement : 65.9 % done in 1595.35s.
 Advancement : 65.9 % done in 1595.61s.
 Advancement : 66.0 % done in 1595.68s.
 Advancement : 66.0 % done in 1595.86s.
 Advancement : 66.0 % done in 1596.75s.
 Advancement : 66.0 % done in 1597.10s.
 Advancement : 66.0 % done in 1597.55s.
 Advancement : 66.1 % done in 1597.95s.
 Advancement : 66.1 % done in 1598.19s.
 Advancement : 66.1 % done in 1599.24s.
 Advancement : 66.1 % done in 1599.38s.
 Advancement : 66.1 % done in 1599.90s.
 Advancement : 66.2 % done in 1600.60s.
 Advancement : 66.2 % done in 1601.27s.
 Advancement : 66.2 % done in 1601.45s.
 Advancement : 66.2 % done in 1602.26s.
 Advancement : 66.2 % done in 1602.38s.
 Advancement : 66.3 % done in 1602.48s.
 Advancement : 66.3 % done in 1602.84s.
 AdAdvancement : 66.3 done in 1602.96s.
 Advancement : 66.3 % done in 1603.24s.
 Advancement : 66.3 % done in 1603.32s.
 Advancement : 66.4 % done in 1603.86s.
 Advancement : 66.4 % done in 1604.28s.
 Advancement : 66.4 % done in 1604.47s.
 Advancement : 66.4 % done in 1605.71s.
 Advancement : 66.4 % done in 1606.04s.
 Advancement : 66.5 % done in 1607.33s.
 Advancement : 66.5 % done in 1607.92s.
 Advancement : 66.5 % done in 1608.35s.
 Advancement : 66.5 % done in 1609.42s.
 Advancement : 66.5 % done in 1611.06s.
 Advancement : 66.6 % done in 1611.27s.
 Advancement : 66.6 % done in 1611.42s.
 Advancement : 66.6 % done in 1611.94s.
 Advancement : 66.6 % done in 1612.82s.
 Advancement : 66.6 % done in 1613.14s.
 Advancement : 66.7 % done in 1613.30s.
 Advancement : 66.7 % done in 1613.63s.
 Advancement : 66.7 % done in 1613.79s.
 Advancement : 66.7 % done in 1614.07s.
 Advancement : 66.7 % done in 1614.29s.
 Advancement : 66.8 % done in 1615.09s.
 Advancement : 66.8 % done in 1615.21s.
 Advancement : 66.8 % done in 1615.39s.
 Advancement : 66.8 % done in 1615.66s.
 Advancement : 66.8 % done in 1616.42s.
 Advancement : 66.9 % done in 1616.74s.
 Advancement : 66.9 % done in 1616.91s.
 Advancement : 66.9 % done in 1617.02s.
 Advancement : 66.9 % done in 1617.14s.
 Advancement : 66.9 % done in 1617.54s.
 Advancement : 67.0 % done in 1618.08s.
 Advancement : 67.0 % done in 1618.25s.
 Advancement : 67.0 % done in 1619.11s.
 Advancement : 67.0 % done in 1619.26s.
 Advancement : 67.0 % done in 1619.34s.
 Advancement : 67.1 % done in 1620.24s.
 Advancement : 67.1 % done in 1620.68s.
